nominal;data;curs;cdx
100;05.03.2022;"21,0112";јрм¤нский драм
100;04.03.2022;"22,7494";јрм¤нский драм
100;03.03.2022;"21,1143";јрм¤нский драм
100;02.03.2022;"18,8196";јрм¤нский драм
100;01.03.2022;"19,5240";јрм¤нский драм
100;26.02.2022;"17,4059";јрм¤нский драм
100;25.02.2022;"18,1102";јрм¤нский драм
100;23.02.2022;"16,6638";јрм¤нский драм
100;22.02.2022;"15,9931";јрм¤нский драм
100;19.02.2022;"15,8465";јрм¤нский драм
100;18.02.2022;"15,7818";јрм¤нский драм
100;17.02.2022;"15,6198";јрм¤нский драм
100;16.02.2022;"15,8679";јрм¤нский драм
100;15.02.2022;"15,9700";јрм¤нский драм
100;12.02.2022;"15,6125";јрм¤нский драм
100;11.02.2022;"15,5481";јрм¤нский драм
100;10.02.2022;"15,5918";јрм¤нский драм
100;09.02.2022;"15,5990";јрм¤нский драм
100;08.02.2022;"15,6786";јрм¤нский драм
100;05.02.2022;"15,7537";јрм¤нский драм
100;04.02.2022;"15,8597";јрм¤нский драм
100;03.02.2022;"15,8354";јрм¤нский драм
100;02.02.2022;"15,9690";јрм¤нский драм
100;01.02.2022;"16,0394";јрм¤нский драм
100;29.01.2022;"16,1113";јрм¤нский драм
100;28.01.2022;"16,3536";јрм¤нский драм
100;27.01.2022;"16,3445";јрм¤нский драм
100;26.01.2022;"16,3667";јрм¤нский драм
100;25.01.2022;"16,1009";јрм¤нский драм
100;22.01.2022;"15,9539";јрм¤нский драм
100;21.01.2022;"15,8954";јрм¤нский драм
100;20.01.2022;"15,9912";јрм¤нский драм
100;19.01.2022;"15,8601";јрм¤нский драм
100;18.01.2022;"15,7760";јрм¤нский драм
100;15.01.2022;"15,6948";јрм¤нский драм
100;14.01.2022;"15,4466";јрм¤нский драм
100;13.01.2022;"15,4943";јрм¤нский драм
100;12.01.2022;"15,5019";јрм¤нский драм
100;11.01.2022;"15,5311";јрм¤нский драм
100;31.12.2021;"15,5164";јрм¤нский драм
100;30.12.2021;"14,9576";јрм¤нский драм
100;29.12.2021;"14,9230";јрм¤нский драм
100;28.12.2021;"14,8696";јрм¤нский драм
100;25.12.2021;"14,8606";јрм¤нский драм
100;24.12.2021;"14,8348";јрм¤нский драм
100;23.12.2021;"14,9843";јрм¤нский драм
100;22.12.2021;"14,9890";јрм¤нский драм
100;21.12.2021;"15,0822";јрм¤нский драм
100;18.12.2021;"14,9681";јрм¤нский драм
100;17.12.2021;"14,8899";јрм¤нский драм
100;16.12.2021;"14,9526";јрм¤нский драм
100;15.12.2021;"14,8154";јрм¤нский драм
100;14.12.2021;"14,8605";јрм¤нский драм
100;11.12.2021;"14,8774";јрм¤нский драм
100;10.12.2021;"14,8686";јрм¤нский драм
100;09.12.2021;"15,0245";јрм¤нский драм
100;08.12.2021;"15,0921";јрм¤нский драм
100;07.12.2021;"14,9963";јрм¤нский драм
100;04.12.2021;"15,0342";јрм¤нский драм
100;03.12.2021;"15,2160";јрм¤нский драм
100;02.12.2021;"15,2016";јрм¤нский драм
100;01.12.2021;"15,3902";јрм¤нский драм
100;30.11.2021;"15,5162";јрм¤нский драм
100;27.11.2021;"15,6414";јрм¤нский драм
100;26.11.2021;"15,4773";јрм¤нский драм
100;25.11.2021;"15,5396";јрм¤нский драм
100;24.11.2021;"15,7014";јрм¤нский драм
100;23.11.2021;"15,4049";јрм¤нский драм
100;20.11.2021;"15,2508";јрм¤нский драм
100;19.11.2021;"15,2398";јрм¤нский драм
100;18.11.2021;"15,2925";јрм¤нский драм
100;17.11.2021;"15,2491";јрм¤нский драм
100;16.11.2021;"15,1992";јрм¤нский драм
100;13.11.2021;"15,1024";јрм¤нский драм
100;12.11.2021;"14,9698";јрм¤нский драм
100;11.11.2021;"14,8301";јрм¤нский драм
100;10.11.2021;"14,9479";јрм¤нский драм
100;09.11.2021;"14,9806";јрм¤нский драм
100;04.11.2021;"14,9587";јрм¤нский драм
100;03.11.2021;"14,9505";јрм¤нский драм
100;02.11.2021;"14,8810";јрм¤нский драм
100;30.10.2021;"14,7624";јрм¤нский драм
100;29.10.2021;"14,7811";јрм¤нский драм
100;28.10.2021;"14,6353";јрм¤нский драм
100;27.10.2021;"14,5782";јрм¤нский драм
100;26.10.2021;"14,7310";јрм¤нский драм
100;23.10.2021;"14,8372";јрм¤нский драм
100;22.10.2021;"14,8640";јрм¤нский драм
100;21.10.2021;"14,8807";јрм¤нский драм
100;20.10.2021;"14,8561";јрм¤нский драм
100;19.10.2021;"14,8552";јрм¤нский драм
100;16.10.2021;"14,8503";јрм¤нский драм
100;15.10.2021;"14,9989";јрм¤нский драм
100;14.10.2021;"15,0298";јрм¤нский драм
100;13.10.2021;"15,0345";јрм¤нский драм
100;12.10.2021;"14,9806";јрм¤нский драм
100;09.10.2021;"15,0289";јрм¤нский драм
100;08.10.2021;"14,9134";јрм¤нский драм
100;07.10.2021;"14,8462";јрм¤нский драм
100;06.10.2021;"14,7873";јрм¤нский драм
100;05.10.2021;"14,9129";јрм¤нский драм
100;02.10.2021;"14,8653";јрм¤нский драм
100;01.10.2021;"14,8037";јрм¤нский драм
100;30.09.2021;"14,8053";јрм¤нский драм
100;29.09.2021;"15,0296";јрм¤нский драм
100;28.09.2021;"14,7791";јрм¤нский драм
100;25.09.2021;"14,8345";јрм¤нский драм
100;24.09.2021;"14,7799";јрм¤нский драм
100;23.09.2021;"14,9982";јрм¤нский драм
100;22.09.2021;"15,0653";јрм¤нский драм
100;21.09.2021;"14,9199";јрм¤нский драм
100;18.09.2021;"14,7315";јрм¤нский драм
100;17.09.2021;"14,7057";јрм¤нский драм
100;16.09.2021;"14,8620";јрм¤нский драм
100;15.09.2021;"14,7514";јрм¤нский драм
100;14.09.2021;"14,8349";јрм¤нский драм
100;11.09.2021;"14,7511";јрм¤нский драм
100;10.09.2021;"14,8320";јрм¤нский драм
100;09.09.2021;"14,8985";јрм¤нский драм
100;08.09.2021;"14,8280";јрм¤нский драм
100;07.09.2021;"14,7844";јрм¤нский драм
100;04.09.2021;"14,7616";јрм¤нский драм
100;03.09.2021;"14,7587";јрм¤нский драм
100;02.09.2021;"14,8506";јрм¤нский драм
100;01.09.2021;"14,8622";јрм¤нский драм
100;31.08.2021;"14,9284";јрм¤нский драм
100;28.08.2021;"15,0303";јрм¤нский драм
100;27.08.2021;"15,0281";јрм¤нский драм
100;26.08.2021;"15,0195";јрм¤нский драм
100;25.08.2021;"15,0252";јрм¤нский драм
100;24.08.2021;"15,0527";јрм¤нский драм
100;21.08.2021;"15,1285";јрм¤нский драм
100;20.08.2021;"15,0994";јрм¤нский драм
100;19.08.2021;"14,9331";јрм¤нский драм
100;18.08.2021;"14,9182";јрм¤нский драм
100;17.08.2021;"14,9092";јрм¤нский драм
100;14.08.2021;"14,9409";јрм¤нский драм
100;13.08.2021;"14,9481";јрм¤нский драм
100;12.08.2021;"15,0360";јрм¤нский драм
100;11.08.2021;"14,9540";јрм¤нский драм
100;10.08.2021;"14,9300";јрм¤нский драм
100;07.08.2021;"14,8383";јрм¤нский драм
100;06.08.2021;"14,8369";јрм¤нский драм
100;05.08.2021;"14,8770";јрм¤нский драм
100;04.08.2021;"14,8856";јрм¤нский драм
100;03.08.2021;"14,9118";јрм¤нский драм
100;31.07.2021;"15,0569";јрм¤нский драм
100;30.07.2021;"15,1747";јрм¤нский драм
100;29.07.2021;"15,0884";јрм¤нский драм
100;28.07.2021;"15,1497";јрм¤нский драм
100;27.07.2021;"15,2011";јрм¤нский драм
100;24.07.2021;"15,1300";јрм¤нский драм
100;23.07.2021;"15,1122";јрм¤нский драм
100;22.07.2021;"15,1674";јрм¤нский драм
100;21.07.2021;"15,0563";јрм¤нский драм
100;20.07.2021;"14,9425";јрм¤нский драм
100;17.07.2021;"14,8972";јрм¤нский драм
100;16.07.2021;"14,8991";јрм¤нский драм
100;15.07.2021;"14,8917";јрм¤нский драм
100;14.07.2021;"14,8638";јрм¤нский драм
100;13.07.2021;"14,9701";јрм¤нский драм
100;10.07.2021;"14,9488";јрм¤нский драм
100;09.07.2021;"15,1010";јрм¤нский драм
100;08.07.2021;"14,8696";јрм¤нский драм
100;07.07.2021;"14,7047";јрм¤нский драм
100;06.07.2021;"14,8043";јрм¤нский драм
100;03.07.2021;"14,7811";јрм¤нский драм
100;02.07.2021;"14,6329";јрм¤нский драм
100;01.07.2021;"14,6806";јрм¤нский драм
100;30.06.2021;"14,5078";јрм¤нский драм
100;29.06.2021;"14,4630";јрм¤нский драм
100;26.06.2021;"14,2094";јрм¤нский драм
100;25.06.2021;"14,1259";јрм¤нский драм
100;24.06.2021;"14,1637";јрм¤нский драм
100;23.06.2021;"14,1315";јрм¤нский драм
100;22.06.2021;"14,1406";јрм¤нский драм
100;19.06.2021;"13,9410";јрм¤нский драм
100;18.06.2021;"13,9903";јрм¤нский драм
100;17.06.2021;"13,9684";јрм¤нский драм
100;16.06.2021;"13,8098";јрм¤нский драм
100;12.06.2021;"13,8037";јрм¤нский драм
100;11.06.2021;"13,8694";јрм¤нский драм
100;10.06.2021;"13,8666";јрм¤нский драм
100;09.06.2021;"14,0044";јрм¤нский драм
100;08.06.2021;"14,0243";јрм¤нский драм
100;05.06.2021;"14,0854";јрм¤нский драм
100;04.06.2021;"14,0716";јрм¤нский драм
100;03.06.2021;"14,1160";јрм¤нский драм
100;02.06.2021;"14,0683";јрм¤нский драм
100;01.06.2021;"14,0752";јрм¤нский драм
100;29.05.2021;"14,1302";јрм¤нский драм
100;28.05.2021;"14,1081";јрм¤нский драм
100;27.05.2021;"14,1146";јрм¤нский драм
100;26.05.2021;"14,0989";јрм¤нский драм
100;25.05.2021;"14,1251";јрм¤нский драм
100;22.05.2021;"14,1299";јрм¤нский драм
100;21.05.2021;"14,1344";јрм¤нский драм
100;20.05.2021;"14,1267";јрм¤нский драм
100;19.05.2021;"14,1211";јрм¤нский драм
100;18.05.2021;"14,1198";јрм¤нский драм
100;15.05.2021;"14,1458";јрм¤нский драм
100;14.05.2021;"14,2372";јрм¤нский драм
100;13.05.2021;"14,1812";јрм¤нский драм
100;12.05.2021;"14,1962";јрм¤нский драм
100;08.05.2021;"14,2175";јрм¤нский драм
100;07.05.2021;"14,3175";јрм¤нский драм
100;06.05.2021;"14,3722";јрм¤нский драм
100;05.05.2021;"14,4549";јрм¤нский драм
100;01.05.2021;"14,3761";јрм¤нский драм
100;30.04.2021;"14,3095";јрм¤нский драм
100;29.04.2021;"14,4033";јрм¤нский драм
100;28.04.2021;"14,4022";јрм¤нский драм
100;27.04.2021;"14,3267";јрм¤нский драм
100;24.04.2021;"14,3783";јрм¤нский драм
100;23.04.2021;"14,6340";јрм¤нский драм
100;22.04.2021;"14,7198";јрм¤нский драм
100;21.04.2021;"14,5498";јрм¤нский драм
100;20.04.2021;"14,6015";јрм¤нский драм
100;17.04.2021;"14,4961";јрм¤нский драм
100;16.04.2021;"14,8228";јрм¤нский драм
100;15.04.2021;"14,6247";јрм¤нский драм
100;14.04.2021;"14,9571";јрм¤нский драм
100;13.04.2021;"14,5483";јрм¤нский драм
100;10.04.2021;"14,4928";јрм¤нский драм
100;09.04.2021;"14,4249";јрм¤нский драм
100;08.04.2021;"14,5506";јрм¤нский драм
100;07.04.2021;"14,3235";јрм¤нский драм
100;06.04.2021;"14,3657";јрм¤нский драм
100;03.04.2021;"14,3602";јрм¤нский драм
100;02.04.2021;"14,3100";јрм¤нский драм
100;01.04.2021;"14,2914";јрм¤нский драм
100;31.03.2021;"14,3105";јрм¤нский драм
100;30.03.2021;"14,3411";јрм¤нский драм
100;27.03.2021;"14,3412";јрм¤нский драм
100;26.03.2021;"14,4269";јрм¤нский драм
100;25.03.2021;"14,4230";јрм¤нский драм
100;24.03.2021;"14,2792";јрм¤нский драм
100;23.03.2021;"14,1371";јрм¤нский драм
100;20.03.2021;"14,0481";јрм¤нский драм
100;19.03.2021;"13,9570";јрм¤нский драм
100;18.03.2021;"13,8516";јрм¤нский драм
100;17.03.2021;"13,8316";јрм¤нский драм
100;16.03.2021;"13,8828";јрм¤нский драм
100;13.03.2021;"13,9418";јрм¤нский драм
100;12.03.2021;"13,9402";јрм¤нский драм
100;11.03.2021;"14,0559";јрм¤нский драм
100;10.03.2021;"14,1331";јрм¤нский драм
100;06.03.2021;"14,1807";јрм¤нский драм
100;05.03.2021;"14,0345";јрм¤нский драм
100;04.03.2021;"13,9438";јрм¤нский драм
100;03.03.2021;"14,1442";јрм¤нский драм
100;02.03.2021;"14,0236";јрм¤нский драм
100;27.02.2021;"14,1047";јрм¤нский драм
100;26.02.2021;"13,9355";јрм¤нский драм
100;25.02.2021;"13,9949";јрм¤нский драм
100;21.02.2021;"14,1060";јрм¤нский драм
100;20.02.2021;"14,1208";јрм¤нский драм
100;19.02.2021;"14,0704";јрм¤нский драм
100;18.02.2021;"14,0898";јрм¤нский драм
100;17.02.2021;"13,9705";јрм¤нский драм
100;16.02.2021;"13,9890";јрм¤нский драм
100;13.02.2021;"14,1089";јрм¤нский драм
100;12.02.2021;"14,0746";јрм¤нский драм
100;11.02.2021;"14,0927";јрм¤нский драм
100;10.02.2021;"14,1570";јрм¤нский драм
100;09.02.2021;"14,1921";јрм¤нский драм
100;06.02.2021;"14,4319";јрм¤нский драм
100;05.02.2021;"14,5396";јрм¤нский драм
100;04.02.2021;"14,6013";јрм¤нский драм
100;03.02.2021;"14,6408";јрм¤нский драм
100;02.02.2021;"14,5687";јрм¤нский драм
100;30.01.2021;"14,6852";јрм¤нский драм
100;29.01.2021;"14,7031";јрм¤нский драм
100;28.01.2021;"14,4377";јрм¤нский драм
100;27.01.2021;"14,5607";јрм¤нский драм
100;26.01.2021;"14,3969";јрм¤нский драм
100;23.01.2021;"14,3017";јрм¤нский драм
100;22.01.2021;"14,1217";јрм¤нский драм
100;21.01.2021;"14,0486";јрм¤нский драм
100;20.01.2021;"14,1183";јрм¤нский драм
100;19.01.2021;"14,1023";јрм¤нский драм
100;16.01.2021;"13,9980";јрм¤нский драм
100;15.01.2021;"13,9938";јрм¤нский драм
100;14.01.2021;"14,0385";јрм¤нский драм
100;13.01.2021;"14,1933";јрм¤нский драм
100;12.01.2021;"14,2682";јрм¤нский драм
100;01.01.2021;"14,1457";јрм¤нский драм
100;31.12.2020;"14,1457";јрм¤нский драм
100;30.12.2020;"14,1037";јрм¤нский драм
100;29.12.2020;"14,1154";јрм¤нский драм
100;26.12.2020;"14,1043";јрм¤нский драм
100;25.12.2020;"14,3301";јрм¤нский драм
100;24.12.2020;"14,4485";јрм¤нский драм
100;23.12.2020;"14,4279";јрм¤нский драм
100;22.12.2020;"14,2982";јрм¤нский драм
100;19.12.2020;"14,0384";јрм¤нский драм
100;18.12.2020;"13,9671";јрм¤нский драм
100;17.12.2020;"14,0517";јрм¤нский драм
100;16.12.2020;"14,0632";јрм¤нский драм
100;15.12.2020;"13,9707";јрм¤нский драм
100;12.12.2020;"14,2131";јрм¤нский драм
100;11.12.2020;"14,3340";јрм¤нский драм
100;10.12.2020;"14,2549";јрм¤нский драм
100;09.12.2020;"14,4648";јрм¤нский драм
100;08.12.2020;"14,5804";јрм¤нский драм
100;05.12.2020;"14,5808";јрм¤нский драм
100;04.12.2020;"14,7958";јрм¤нский драм
100;03.12.2020;"14,8338";јрм¤нский драм
100;02.12.2020;"15,0311";јрм¤нский драм
100;01.12.2020;"14,9938";јрм¤нский драм
100;28.11.2020;"14,9699";јрм¤нский драм
100;27.11.2020;"14,8747";јрм¤нский драм
100;26.11.2020;"14,8715";јрм¤нский драм
100;25.11.2020;"15,2162";јрм¤нский драм
100;24.11.2020;"15,2052";јрм¤нский драм
100;21.11.2020;"15,2558";јрм¤нский драм
100;20.11.2020;"15,3369";јрм¤нский драм
100;19.11.2020;"15,2924";јрм¤нский драм
100;18.11.2020;"15,3581";јрм¤нский драм
100;17.11.2020;"15,4846";јрм¤нский драм
100;14.11.2020;"15,6215";јрм¤нский драм
100;13.11.2020;"15,5863";јрм¤нский драм
100;12.11.2020;"15,4226";јрм¤нский драм
100;11.11.2020;"15,4824";јрм¤нский драм
100;10.11.2020;"15,5410";јрм¤нский драм
100;07.11.2020;"15,6567";јрм¤нский драм
100;06.11.2020;"15,8930";јрм¤нский драм
100;04.11.2020;"16,2257";јрм¤нский драм
100;03.11.2020;"16,3554";јрм¤нский драм
100;31.10.2020;"16,0868";јрм¤нский драм
100;30.10.2020;"16,0077";јрм¤нский драм
100;29.10.2020;"15,7268";јрм¤нский драм
100;28.10.2020;"15,5007";јрм¤нский драм
100;27.10.2020;"15,4746";јрм¤нский драм
100;24.10.2020;"15,4694";јрм¤нский драм
100;23.10.2020;"15,5917";јрм¤нский драм
100;22.10.2020;"15,6157";јрм¤нский драм
100;21.10.2020;"15,7957";јрм¤нский драм
100;20.10.2020;"15,8705";јрм¤нский драм
100;17.10.2020;"15,8567";јрм¤нский драм
100;16.10.2020;"15,8640";јрм¤нский драм
100;15.10.2020;"15,7545";јрм¤нский драм
100;14.10.2020;"15,7597";јрм¤нский драм
100;13.10.2020;"15,6887";јрм¤нский драм
100;10.10.2020;"15,7073";јрм¤нский драм
100;09.10.2020;"15,8914";јрм¤нский драм
100;08.10.2020;"15,9600";јрм¤нский драм
100;07.10.2020;"16,0425";јрм¤нский драм
100;06.10.2020;"15,9445";јрм¤нский драм
100;03.10.2020;"16,0024";јрм¤нский драм
100;02.10.2020;"15,8355";јрм¤нский драм
100;01.10.2020;"16,1809";јрм¤нский драм
100;30.09.2020;"16,4075";јрм¤нский драм
100;29.09.2020;"16,2119";јрм¤нский драм
100;26.09.2020;"15,7967";јрм¤нский драм
100;25.09.2020;"15,8737";јрм¤нский драм
100;24.09.2020;"15,7237";јрм¤нский драм
100;23.09.2020;"15,7176";јрм¤нский драм
100;22.09.2020;"15,6699";јрм¤нский драм
100;19.09.2020;"15,4897";јрм¤нский драм
100;18.09.2020;"15,4498";јрм¤нский драм
100;17.09.2020;"15,4392";јрм¤нский драм
100;16.09.2020;"15,4201";јрм¤нский драм
100;15.09.2020;"15,3324";јрм¤нский драм
100;12.09.2020;"15,3368";јрм¤нский драм
100;11.09.2020;"15,4484";јрм¤нский драм
100;10.09.2020;"15,5438";јрм¤нский драм
100;09.09.2020;"15,5659";јрм¤нский драм
100;08.09.2020;"15,4900";јрм¤нский драм
100;05.09.2020;"15,4226";јрм¤нский драм
100;04.09.2020;"15,5316";јрм¤нский драм
100;03.09.2020;"15,1785";јрм¤нский драм
100;02.09.2020;"15,0851";јрм¤нский драм
100;01.09.2020;"15,1579";јрм¤нский драм
100;29.08.2020;"15,3324";јрм¤нский драм
100;28.08.2020;"15,4710";јрм¤нский драм
100;27.08.2020;"15,5396";јрм¤нский драм
100;26.08.2020;"15,3255";јрм¤нский драм
100;25.08.2020;"15,3124";јрм¤нский драм
100;22.08.2020;"15,2878";јрм¤нский драм
100;21.08.2020;"15,2043";јрм¤нский драм
100;20.08.2020;"15,0915";јрм¤нский драм
100;19.08.2020;"15,1406";јрм¤нский драм
100;18.08.2020;"15,0449";јрм¤нский драм
100;15.08.2020;"15,0774";јрм¤нский драм
100;14.08.2020;"15,1454";јрм¤нский драм
100;13.08.2020;"15,0938";јрм¤нский драм
100;12.08.2020;"15,0736";јрм¤нский драм
100;11.08.2020;"15,2019";јрм¤нский драм
100;08.08.2020;"15,1549";јрм¤нский драм
100;07.08.2020;"15,0257";јрм¤нский драм
100;06.08.2020;"15,0845";јрм¤нский драм
100;05.08.2020;"15,1144";јрм¤нский драм
100;04.08.2020;"15,2810";јрм¤нский драм
100;01.08.2020;"15,0958";јрм¤нский драм
100;31.07.2020;"15,1452";јрм¤нский драм
100;30.07.2020;"14,8876";јрм¤нский драм
100;29.07.2020;"14,7740";јрм¤нский драм
100;28.07.2020;"14,7082";јрм¤нский драм
100;25.07.2020;"14,7380";јрм¤нский драм
100;24.07.2020;"14,6165";јрм¤нский драм
100;23.07.2020;"14,6015";јрм¤нский драм
100;22.07.2020;"14,6626";јрм¤нский драм
100;21.07.2020;"14,8622";јрм¤нский драм
100;18.07.2020;"14,8322";јрм¤нский драм
100;17.07.2020;"14,6959";јрм¤нский драм
100;16.07.2020;"14,5230";јрм¤нский драм
100;15.07.2020;"14,6202";јрм¤нский драм
100;14.07.2020;"14,5303";јрм¤нский драм
100;11.07.2020;"14,6383";јрм¤нский драм
100;10.07.2020;"14,6114";јрм¤нский драм
100;09.07.2020;"14,6399";јрм¤нский драм
100;08.07.2020;"14,9014";јрм¤нский драм
100;07.07.2020;"14,6973";јрм¤нский драм
100;04.07.2020;"14,5691";јрм¤нский драм
100;03.07.2020;"14,6216";јрм¤нский драм
100;02.07.2020;"14,6038";јрм¤нский драм
100;01.07.2020;"14,6204";јрм¤нский драм
100;30.06.2020;"14,5127";јрм¤нский драм
100;27.06.2020;"14,3509";јрм¤нский драм
100;26.06.2020;"14,4120";јрм¤нский драм
100;25.06.2020;"14,3203";јрм¤нский драм
100;24.06.2020;"14,2995";јрм¤нский драм
100;23.06.2020;"14,4577";јрм¤нский драм
100;20.06.2020;"14,4762";јрм¤нский драм
100;19.06.2020;"14,4436";јрм¤нский драм
100;18.06.2020;"14,4034";јрм¤нский драм
100;17.06.2020;"14,4445";јрм¤нский драм
100;16.06.2020;"14,5776";јрм¤нский драм
100;12.06.2020;"14,3050";јрм¤нский драм
100;11.06.2020;"14,2037";јрм¤нский драм
100;10.06.2020;"14,2656";јрм¤нский драм
100;09.06.2020;"14,1580";јрм¤нский драм
100;06.06.2020;"14,1801";јрм¤нский драм
100;05.06.2020;"14,3036";јрм¤нский драм
100;04.06.2020;"14,0997";јрм¤нский драм
100;03.06.2020;"14,2586";јрм¤нский драм
100;02.06.2020;"14,4062";јрм¤нский драм
100;30.05.2020;"14,6212";јрм¤нский драм
100;29.05.2020;"14,6931";јрм¤нский драм
100;28.05.2020;"14,6734";јрм¤нский драм
100;27.05.2020;"14,7015";јрм¤нский драм
100;26.05.2020;"14,8110";јрм¤нский драм
100;23.05.2020;"14,9238";јрм¤нский драм
100;22.05.2020;"14,6658";јрм¤нский драм
100;21.05.2020;"14,9490";јрм¤нский драм
100;20.05.2020;"14,8991";јрм¤нский драм
100;19.05.2020;"14,9979";јрм¤нский драм
100;16.05.2020;"15,0104";јрм¤нский драм
100;15.05.2020;"15,1601";јрм¤нский драм
100;14.05.2020;"15,0783";јрм¤нский драм
100;13.05.2020;"15,0569";јрм¤нский драм
100;09.05.2020;"15,2377";јрм¤нский драм
100;08.05.2020;"15,3292";јрм¤нский драм
100;07.05.2020;"15,3900";јрм¤нский драм
100;01.05.2020;"15,1668";јрм¤нский драм
100;30.04.2020;"15,3641";јрм¤нский драм
100;29.04.2020;"15,4968";јрм¤нский драм
100;28.04.2020;"15,4813";јрм¤нский драм
100;25.04.2020;"15,5773";јрм¤нский драм
100;24.04.2020;"15,6584";јрм¤нский драм
100;23.04.2020;"16,0220";јрм¤нский драм
100;22.04.2020;"15,8077";јрм¤нский драм
100;21.04.2020;"15,4284";јрм¤нский драм
100;18.04.2020;"15,2604";јрм¤нский драм
100;17.04.2020;"15,4045";јрм¤нский драм
100;16.04.2020;"15,1801";јрм¤нский драм
100;15.04.2020;"15,0699";јрм¤нский драм
100;14.04.2020;"14,9690";јрм¤нский драм
100;11.04.2020;"14,9582";јрм¤нский драм
100;10.04.2020;"14,9210";јрм¤нский драм
100;09.04.2020;"15,1697";јрм¤нский драм
100;08.04.2020;"15,0534";јрм¤нский драм
100;07.04.2020;"15,2434";јрм¤нский драм
100;28.03.2020;"15,7194";јрм¤нский драм
100;27.03.2020;"15,9196";јрм¤нский драм
100;26.03.2020;"15,7555";јрм¤нский драм
100;25.03.2020;"15,9695";јрм¤нский драм
100;24.03.2020;"16,3811";јрм¤нский драм
100;21.03.2020;"15,8530";јрм¤нский драм
100;20.03.2020;"16,3153";јрм¤нский драм
100;19.03.2020;"15,7658";јрм¤нский драм
100;18.03.2020;"15,0872";јрм¤нский драм
100;17.03.2020;"15,1951";јрм¤нский драм
100;14.03.2020;"15,1112";јрм¤нский драм
100;13.03.2020;"15,2870";јрм¤нский драм
100;12.03.2020;"14,7975";јрм¤нский драм
100;11.03.2020;"15,0435";јрм¤нский драм
100;07.03.2020;"14,0955";јрм¤нский драм
100;06.03.2020;"13,8174";јрм¤нский драм
100;05.03.2020;"13,7951";јрм¤нский драм
100;04.03.2020;"13,8786";јрм¤нский драм
100;03.03.2020;"13,8688";јрм¤нский драм
100;29.02.2020;"13,9914";јрм¤нский драм
100;28.02.2020;"13,7173";јрм¤нский драм
100;27.02.2020;"13,6995";јрм¤нский драм
100;26.02.2020;"13,5748";јрм¤нский драм
100;22.02.2020;"13,4521";јрм¤нский драм
100;21.02.2020;"13,3211";јрм¤нский драм
100;20.02.2020;"13,3070";јрм¤нский драм
100;19.02.2020;"13,3270";јрм¤нский драм
100;18.02.2020;"13,2306";јрм¤нский драм
100;15.02.2020;"13,2609";јрм¤нский драм
100;14.02.2020;"13,2849";јрм¤нский драм
100;13.02.2020;"13,1760";јрм¤нский драм
100;12.02.2020;"13,3575";јрм¤нский драм
100;11.02.2020;"13,3203";јрм¤нский драм
100;08.02.2020;"13,2592";јрм¤нский драм
100;07.02.2020;"13,1239";јрм¤нский драм
100;06.02.2020;"13,2025";јрм¤нский драм
100;05.02.2020;"13,2569";јрм¤нский драм
100;04.02.2020;"13,3561";јрм¤нский драм
100;01.02.2020;"13,1951";јрм¤нский драм
100;31.01.2020;"13,1736";јрм¤нский драм
100;30.01.2020;"13,0394";јрм¤нский драм
100;29.01.2020;"13,1306";јрм¤нский драм
100;28.01.2020;"13,0278";јрм¤нский драм
100;25.01.2020;"12,9160";јрм¤нский драм
100;24.01.2020;"12,9538";јрм¤нский драм
100;23.01.2020;"12,9293";јрм¤нский драм
100;22.01.2020;"12,9337";јрм¤нский драм
100;21.01.2020;"12,8387";јрм¤нский драм
100;18.01.2020;"12,8261";јрм¤нский драм
100;17.01.2020;"12,8336";јрм¤нский драм
100;16.01.2020;"12,8252";јрм¤нский драм
100;15.01.2020;"12,8013";јрм¤нский драм
100;14.01.2020;"12,7305";јрм¤нский драм
100;11.01.2020;"12,7965";јрм¤нский драм
100;10.01.2020;"12,7904";јрм¤нский драм
100;01.01.2020;"12,9239";јрм¤нский драм
100;31.12.2019;"12,9239";јрм¤нский драм
100;28.12.2019;"12,9502";јрм¤нский драм
100;27.12.2019;"12,9153";јрм¤нский драм
100;26.12.2019;"12,8576";јрм¤нский драм
100;25.12.2019;"12,9989";јрм¤нский драм
100;24.12.2019;"13,0162";јрм¤нский драм
100;21.12.2019;"13,0491";јрм¤нский драм
100;20.12.2019;"13,0744";јрм¤нский драм
100;19.12.2019;"13,0927";јрм¤нский драм
100;18.12.2019;"13,1027";јрм¤нский драм
100;17.12.2019;"13,1425";јрм¤нский драм
100;14.12.2019;"13,0867";јрм¤нский драм
100;13.12.2019;"13,2271";јрм¤нский драм
100;12.12.2019;"13,2982";јрм¤нский драм
100;11.12.2019;"13,3401";јрм¤нский драм
100;10.12.2019;"13,3245";јрм¤нский драм
100;07.12.2019;"13,3233";јрм¤нский драм
100;06.12.2019;"13,3431";јрм¤нский драм
100;05.12.2019;"13,4299";јрм¤нский драм
100;04.12.2019;"13,4184";јрм¤нский драм
100;03.12.2019;"13,4678";јрм¤нский драм
100;30.11.2019;"13,4062";јрм¤нский драм
100;29.11.2019;"13,4101";јрм¤нский драм
100;28.11.2019;"13,3973";јрм¤нский драм
100;27.11.2019;"13,4081";јрм¤нский драм
100;26.11.2019;"13,3537";јрм¤нский драм
100;23.11.2019;"13,3424";јрм¤нский драм
100;22.11.2019;"13,3703";јрм¤нский драм
100;21.11.2019;"13,4217";јрм¤нский драм
